EmissionCap,CaptureRate,AbatementCost,Feasible,ETS_Price,ETS_Income,Tax_Income,Total_Abate_Cost,Funding_Gap,CarbonTax_Iron_and_steel,CarbonTax_Ammonia,CarbonTax_Cement,CarbonTax_Refinery,Abate_Cost
0.3,0.0,100,True,0.0,0.0,0.0,10110344391.440266,-10110344391.440266,0.0,0.0,0.0,0.0,
0.3,0.0,110,True,0.0,0.0,0.0,11121378830.584291,-11121378830.584291,0.0,0.0,0.0,0.0,
0.3,0.0,120,True,0.0,0.0,0.0,12132413269.728315,-12132413269.728315,0.0,0.0,0.0,0.0,
0.3,0.1,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.3,0.1,10,True,1.4285714285714288,163318447.79686168,0.0,1011034439.1440264,-847715991.3471649,0.0,0.0,0.0,0.0,
0.3,0.1,20,True,2.8571428571428577,326636895.59372336,0.0,2022068878.288053,-1695431982.6943295,0.0,0.0,0.0,0.0,
0.3,0.1,30,True,4.285714285714291,489955343.3905855,0.0,3033103317.43208,-2543147974.041494,0.0,0.0,0.0,0.0,
0.3,0.1,40,True,5.714285714285715,653273791.1874467,0.0,4044137756.576106,-3390863965.3886595,0.0,0.0,0.0,0.0,
0.3,0.1,50,True,7.142857142857149,816592238.9843088,0.0,5055172195.720133,-4238579956.735824,0.0,0.0,0.0,0.0,
0.3,0.1,60,True,8.571428571428582,979910686.781171,0.0,6066206634.864159,-5086295948.082988,0.0,0.0,0.0,0.0,
0.3,0.1,70,True,10.000000000000004,1143229134.578032,0.0,7077241074.008185,-5934011939.430153,0.0,0.0,0.0,0.0,
0.3,0.1,80,True,11.42857142857143,1306547582.3748934,0.0,8088275513.152212,-6781727930.777319,0.0,0.0,0.0,0.0,
0.3,0.1,90,True,12.85714285714287,1469866030.1717565,0.0,9099309952.296238,-7629443922.124481,0.0,0.0,0.0,0.0,
0.3,0.1,100,True,14.285714285714295,1633184477.9686177,0.0,10110344391.440266,-8477159913.471648,0.0,0.0,0.0,0.0,
0.3,0.1,110,True,15.714285714285728,1796502925.7654796,0.0,11121378830.584291,-9324875904.818811,0.0,0.0,0.0,0.0,
0.3,0.1,120,True,17.142857142857164,1959821373.562342,0.0,12132413269.728315,-10172591896.165976,0.0,0.0,0.0,0.0,
0.3,0.2,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.3,0.2,10,True,2.8571428571428577,326636895.59372336,0.0,1011034439.1440264,-684397543.5503032,0.0,0.0,0.0,0.0,
0.3,0.2,20,True,5.714285714285715,653273791.1874467,0.0,2022068878.288053,-1368795087.1006064,0.0,0.0,0.0,0.0,
0.3,0.2,30,True,8.571428571428582,979910686.781171,0.0,3033103317.43208,-2053192630.6509085,0.0,0.0,0.0,0.0,
0.3,0.2,40,True,11.42857142857143,1306547582.3748934,0.0,4044137756.576106,-2737590174.201213,0.0,0.0,0.0,0.0,
0.3,0.2,50,True,14.285714285714295,1633184477.9686177,0.0,5055172195.720133,-3421987717.7515154,0.0,0.0,0.0,0.0,
0.3,0.2,60,True,17.142857142857164,1959821373.562342,0.0,6066206634.864159,-4106385261.301817,0.0,0.0,0.0,0.0,
0.3,0.2,70,True,20.00000000000001,2286458269.156064,0.0,7077241074.008185,-4790782804.852121,0.0,0.0,0.0,0.0,
0.3,0.2,80,True,22.85714285714286,2613095164.749787,0.0,8088275513.152212,-5475180348.402426,0.0,0.0,0.0,0.0,
0.3,0.2,90,False,,8002603942.04622,13337673236.743702,,12240967226.493683,,,,,9099309952.296238
0.3,0.2,100,True,28.571428571428594,3266368955.937236,0.0,10110344391.440266,-6843975435.503031,0.0,0.0,0.0,0.0,
0.3,0.2,110,True,31.428571428571452,3593005851.530959,0.0,11121378830.584291,-7528372979.053332,0.0,0.0,0.0,0.0,
0.3,0.2,120,True,34.28571428571433,3919642747.124684,0.0,12132413269.728315,-8212770522.603634,0.0,0.0,0.0,0.0,
0.3,0.3,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.3,0.3,10,True,4.28571428571429,489955343.3905854,0.0,1011034439.1440264,-521079095.7534411,0.0,0.0,0.0,0.0,
0.3,0.3,20,True,8.57142857142858,979910686.7811708,0.0,2022068878.288053,-1042158191.5068822,0.0,0.0,0.0,0.0,
0.3,0.3,30,True,12.85714285714287,1469866030.1717565,0.0,3033103317.43208,-1563237287.260323,0.0,0.0,0.0,0.0,
0.3,0.3,40,True,17.14285714285716,1959821373.5623417,0.0,4044137756.576106,-2084316383.0137644,0.0,0.0,0.0,0.0,
0.3,0.3,50,True,21.42857142857145,2449776716.9529266,0.0,5055172195.720133,-2605395478.767206,0.0,0.0,0.0,0.0,
0.3,0.3,60,False,,8002603942.04622,13337673236.743702,,15274070543.925762,,,,,6066206634.864159
0.3,0.3,70,False,,8002603942.04622,13337673236.743702,,14263036104.781734,,,,,7077241074.008185
0.3,0.3,80,True,34.28571428571432,3919642747.1246834,0.0,8088275513.152212,-4168632766.027529,0.0,0.0,0.0,0.0,
0.3,0.3,90,True,38.57142857142857,4409598090.515264,0.0,9099309952.296238,-4689711861.780974,0.0,0.0,0.0,0.0,
0.3,0.3,100,True,42.8571428571429,4899553433.905853,0.0,10110344391.440266,-5210790957.534412,0.0,0.0,0.0,0.0,
0.3,0.3,110,True,47.14285714285716,5389508777.296436,0.0,11121378830.584291,-5731870053.287855,0.0,0.0,0.0,0.0,
0.3,0.3,120,True,51.42857142857148,5879464120.687025,0.0,12132413269.728315,-6252949149.041292,0.0,0.0,0.0,0.0,
0.3,0.4,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.3,0.4,10,True,5.714285714285715,653273791.1874467,0.0,1011034439.1440264,-357760647.9565798,0.0,0.0,0.0,0.0,
0.3,0.4,20,True,11.42857142857143,1306547582.3748934,0.0,2022068878.288053,-715521295.9131596,0.0,0.0,0.0,0.0,
0.3,0.4,30,True,17.142857142857164,1959821373.562342,0.0,3033103317.43208,-1073281943.8697374,0.0,0.0,0.0,0.0,
0.3,0.4,40,True,22.85714285714286,2613095164.749787,0.0,4044137756.576106,-1431042591.8263192,0.0,0.0,0.0,0.0,
0.3,0.4,50,True,28.571428571428594,3266368955.937236,0.0,5055172195.720133,-1788803239.7828977,0.0,0.0,0.0,0.0,
0.3,0.4,60,True,34.28571428571433,3919642747.124684,0.0,6066206634.864159,-2146563887.7394748,0.0,0.0,0.0,0.0,
0.3,0.4,70,True,40.00000000000002,4572916538.312128,0.0,7077241074.008185,-2504324535.6960573,0.0,0.0,0.0,0.0,
0.3,0.4,80,True,45.71428571428572,5226190329.499574,0.0,8088275513.152212,-2862085183.6526384,0.0,0.0,0.0,0.0,
0.3,0.4,90,True,51.42857142857148,5879464120.687025,0.0,9099309952.296238,-3219845831.609213,0.0,0.0,0.0,0.0,
0.3,0.4,100,True,57.14285714285719,6532737911.874471,0.0,10110344391.440266,-3577606479.565795,0.0,0.0,0.0,0.0,
0.3,0.4,110,True,62.85714285714291,7186011703.061918,0.0,11121378830.584291,-3935367127.522373,0.0,0.0,0.0,0.0,
0.3,0.4,120,True,68.57142857142865,7839285494.249368,0.0,12132413269.728315,-4293127775.4789495,0.0,0.0,0.0,0.0,
0.3,0.5,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.3,0.5,10,True,7.142857142857149,816592238.9843088,0.0,1011034439.1440264,-194442200.15971768,0.0,0.0,0.0,0.0,
0.3,0.5,20,True,14.285714285714295,1633184477.9686177,0.0,2022068878.288053,-388884400.31943536,0.0,0.0,0.0,0.0,
0.3,0.5,30,True,21.42857142857145,2449776716.9529266,0.0,3033103317.43208,-583326600.4791527,0.0,0.0,0.0,0.0,
0.3,0.5,40,True,28.571428571428594,3266368955.937236,0.0,4044137756.576106,-777768800.6388707,0.0,0.0,0.0,0.0,
0.3,0.5,50,True,35.71428571428575,4082961194.921545,0.0,5055172195.720133,-972211000.7985878,0.0,0.0,0.0,0.0,
0.3,0.5,60,True,42.8571428571429,4899553433.905853,0.0,6066206634.864159,-1166653200.9583054,0.0,0.0,0.0,0.0,
0.3,0.5,70,True,50.00000000000001,5716145672.890158,0.0,7077241074.008185,-1361095401.1180277,0.0,0.0,0.0,0.0,
0.3,0.5,80,True,57.14285714285719,6532737911.874471,0.0,8088275513.152212,-1555537601.2777414,0.0,0.0,0.0,0.0,
0.3,0.5,90,True,64.2857142857143,7349330150.858776,0.0,9099309952.296238,-1749979801.437462,0.0,0.0,0.0,0.0,
0.3,0.5,100,True,0.0,0.0,9526909454.816936,10110344391.440266,-583434936.6233292,71.0,71.0,24.91320430983723,71.0,
0.3,0.5,110,True,0.0,0.0,10479600400.298628,11121378830.584291,-641778430.2856636,71.0,71.0,35.886250902733124,71.0,
0.3,0.5,120,True,0.0,0.0,11432291345.780325,12132413269.728315,-700121923.9479942,71.0,71.0,46.85929749562907,71.0,
0.3,0.6,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.3,0.6,10,True,8.57142857142858,979910686.7811708,0.0,1011034439.1440264,-31123752.362855677,0.0,0.0,0.0,0.0,
0.3,0.6,20,True,17.14285714285716,1959821373.5623417,0.0,2022068878.288053,-62247504.72571135,0.0,0.0,0.0,0.0,
0.3,0.6,30,False,,8002603942.04622,13337673236.743702,,18307173861.35784,,,,,3033103317.4320793
0.3,0.6,40,True,34.28571428571432,3919642747.1246834,0.0,4044137756.576106,-124495009.45142268,0.0,0.0,0.0,0.0,
0.3,0.6,50,True,42.8571428571429,4899553433.905853,0.0,5055172195.720133,-155618761.81427956,0.0,0.0,0.0,0.0,
0.3,0.6,60,True,51.42857142857148,5879464120.687025,0.0,6066206634.864159,-186742514.1771336,0.0,0.0,0.0,0.0,
0.3,0.6,70,True,60.00000000000001,6859374807.468189,0.0,7077241074.008185,-217866266.53999612,0.0,0.0,0.0,0.0,
0.3,0.6,80,True,68.57142857142864,7839285494.249367,0.0,8088275513.152212,-248990018.90284535,0.0,0.0,0.0,0.0,
0.3,0.6,90,True,0.0,0.0,10289062211.20228,9099309952.296238,1189752258.906042,71.0,71.0,33.69164158415386,71.0,
0.3,0.6,100,True,0.0,0.0,11432291345.780325,10110344391.440266,1321946954.3400574,71.0,71.0,46.85929749562907,71.0,
0.3,0.6,110,True,0.0,0.0,12575520480.358349,11121378830.584291,1454141649.7740574,71.0,71.0,60.0269534071041,71.0,
0.3,0.6,120,True,1.4285714285715054,163318447.7968704,13528211425.84004,12132413269.728315,1559116603.908594,71.0,71.0,71.0,71.0,
0.3,0.7,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.3,0.7,10,False,,8002603942.04622,13337673236.743702,,20329242739.645893,,,,,1011034439.1440265
0.3,0.7,20,False,,8002603942.04622,13337673236.743702,,19318208300.50187,,,,,2022068878.288053
0.3,0.7,30,True,30.0,3429687403.734094,0.0,3033103317.43208,396584086.3020148,0.0,0.0,0.0,0.0,
0.3,0.7,40,True,40.00000000000001,4572916538.312126,0.0,4044137756.576106,528778781.7360201,0.0,0.0,0.0,0.0,
0.3,0.7,50,True,50.00000000000001,5716145672.890158,0.0,5055172195.720133,660973477.1700249,0.0,0.0,0.0,0.0,
0.3,0.7,60,True,59.99999999999999,6859374807.468188,0.0,6066206634.864159,793168172.6040297,0.0,0.0,0.0,0.0,
0.3,0.7,70,True,70.00000000000001,8002603942.046222,0.0,7077241074.008185,925362868.0380363,0.0,0.0,0.0,0.0,
0.3,0.7,80,True,0.0,0.0,10670138589.39496,8088275513.152212,2581863076.2427483,71.0,71.0,38.08086022131224,71.0,
0.3,0.7,90,True,0.0,0.0,12003905913.06933,9099309952.296238,2904595960.7730923,71.0,71.0,53.44312545136652,71.0,
0.3,0.7,100,True,0.0,0.0,13337673236.743702,10110344391.440266,3227328845.3034363,71.0,71.0,68.80539068142082,71.0,
0.3,0.7,110,True,8.571428571428568,979910686.7811694,13528211425.84004,11121378830.584291,3386743282.036918,71.0,71.0,71.0,71.0,
0.3,0.7,120,True,18.57142857142854,2123139821.3591976,13528211425.84004,12132413269.728315,3518937977.4709206,71.0,71.0,71.0,71.0,
0.3,0.8,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.3,0.8,10,True,11.42857142857143,1306547582.3748934,0.0,1011034439.1440264,295513143.2308669,0.0,0.0,0.0,0.0,
0.3,0.8,20,True,22.85714285714286,2613095164.749787,0.0,2022068878.288053,591026286.4617338,0.0,0.0,0.0,0.0,
0.3,0.8,30,True,34.28571428571433,3919642747.124684,0.0,3033103317.43208,886539429.6926045,0.0,0.0,0.0,0.0,
0.3,0.8,40,True,45.71428571428572,5226190329.499574,0.0,4044137756.576106,1182052572.9234676,0.0,0.0,0.0,0.0,
0.3,0.8,50,True,57.14285714285719,6532737911.874471,0.0,5055172195.720133,1477565716.154338,0.0,0.0,0.0,0.0,
0.3,0.8,60,True,68.57142857142865,7839285494.249368,0.0,6066206634.864159,1773078859.385209,0.0,0.0,0.0,0.0,
0.3,0.8,70,True,0.0,0.0,10670138589.394964,7077241074.008185,3592897515.386779,71.0,71.0,38.080860221312285,71.0,
0.3,0.8,80,True,0.0,0.0,12194444102.165668,8088275513.152212,4106168589.013456,71.0,71.0,55.6377347699457,71.0,
0.3,0.8,90,True,1.4285714285715054,163318447.7968704,13528211425.84004,9099309952.296238,4592219921.340673,71.0,71.0,71.0,71.0,
0.3,0.8,100,True,12.857142857142934,1469866030.1717634,13528211425.84004,10110344391.440266,4887733064.571537,71.0,71.0,71.0,71.0,
0.3,0.8,110,True,24.285714285714377,2776413612.546658,13528211425.84004,11121378830.584291,5183246207.802406,71.0,71.0,71.0,71.0,
0.3,0.8,120,True,35.714285714285865,4082961194.921558,13528211425.84004,12132413269.728315,5478759351.033279,71.0,71.0,71.0,71.0,
0.3,0.9,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.3,0.9,10,True,12.85714285714287,1469866030.1717565,0.0,1011034439.1440264,458831591.02772975,0.0,0.0,0.0,0.0,
0.3,0.9,20,False,,8002603942.04622,13337673236.743702,,19318208300.50187,,,,,2022068878.288053
0.3,0.9,30,True,38.57142857142857,4409598090.515264,0.0,3033103317.43208,1376494773.0831842,0.0,0.0,0.0,0.0,
0.3,0.9,40,True,51.42857142857148,5879464120.687025,0.0,4044137756.576106,1835326364.110919,0.0,0.0,0.0,0.0,
0.3,0.9,50,True,64.2857142857143,7349330150.858776,0.0,5055172195.720133,2294157955.1386437,0.0,0.0,0.0,0.0,
0.3,0.9,60,True,0.0,0.0,10289062211.20228,6066206634.864159,4222855576.3381214,71.0,71.0,33.69164158415386,71.0,
0.3,0.9,70,True,0.0,0.0,12003905913.06933,7077241074.008185,4926664839.061145,71.0,71.0,53.44312545136652,71.0,
0.3,0.9,80,True,1.4285714285715054,163318447.7968704,13528211425.84004,8088275513.152212,5603254360.484699,71.0,71.0,71.0,71.0,
0.3,0.9,90,True,14.285714285714318,1633184477.96862,13528211425.84004,9099309952.296238,6062085951.512423,71.0,71.0,71.0,71.0,
0.3,0.9,100,True,27.14285714285716,3103050508.140373,13528211425.84004,10110344391.440266,6520917542.540148,71.0,71.0,71.0,71.0,
0.3,0.9,110,True,40.0000000000001,4572916538.312138,13528211425.84004,11121378830.584291,6979749133.567884,71.0,71.0,71.0,71.0,
0.3,0.9,120,True,52.85714285714284,6042782568.483878,13528211425.84004,12132413269.728315,7438580724.5956,71.0,71.0,71.0,71.0,
0.3,1.0,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.3,1.0,10,True,14.285714285714295,1633184477.9686177,0.0,1011034439.1440264,622150038.8245912,0.0,0.0,0.0,0.0,
0.3,1.0,20,True,28.571428571428594,3266368955.937236,0.0,2022068878.288053,1244300077.6491823,0.0,0.0,0.0,0.0,
0.3,1.0,30,True,42.8571428571429,4899553433.905853,0.0,3033103317.43208,1866450116.473774,0.0,0.0,0.0,0.0,
0.3,1.0,40,True,57.14285714285719,6532737911.874471,0.0,4044137756.576106,2488600155.2983646,0.0,0.0,0.0,0.0,
0.3,1.0,50,True,0.0,0.0,9526909454.816936,5055172195.720133,4471737259.096804,71.0,71.0,24.91320430983723,71.0,
0.3,1.0,60,True,0.0,0.0,11432291345.780325,6066206634.864159,5366084710.916164,71.0,71.0,46.85929749562907,71.0,
0.3,1.0,70,True,0.0,0.0,13337673236.743702,7077241074.008185,6260432162.735517,71.0,71.0,68.80539068142082,71.0,
0.3,1.0,80,True,12.857142857142934,1469866030.1717634,13528211425.84004,8088275513.152212,6909801942.859591,71.0,71.0,71.0,71.0,
0.3,1.0,90,True,27.14285714285716,3103050508.140373,13528211425.84004,9099309952.296238,7531951981.684175,71.0,71.0,71.0,71.0,
0.3,1.0,100,True,41.42857142857154,4736234986.109,13528211425.84004,10110344391.440266,8154102020.508774,71.0,71.0,71.0,71.0,
0.3,1.0,110,True,55.71428571428581,6369419464.077615,13528211425.84004,11121378830.584291,8776252059.333364,71.0,71.0,71.0,71.0,
0.3,1.0,120,True,70.0000000000001,8002603942.046231,13528211425.84004,12132413269.728315,9398402098.157955,71.0,71.0,71.0,71.0,
0.4,0.0,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.4,0.0,10,True,0.0,0.0,0.0,1011034439.1440264,-1011034439.1440264,0.0,0.0,0.0,0.0,
0.4,0.0,20,True,0.0,0.0,0.0,2022068878.288053,-2022068878.288053,0.0,0.0,0.0,0.0,
0.4,0.0,30,True,0.0,0.0,0.0,3033103317.43208,-3033103317.43208,0.0,0.0,0.0,0.0,
0.4,0.0,40,True,0.0,0.0,0.0,4044137756.576106,-4044137756.576106,0.0,0.0,0.0,0.0,
0.4,0.0,50,True,0.0,0.0,0.0,5055172195.720133,-5055172195.720133,0.0,0.0,0.0,0.0,
0.4,0.0,60,True,0.0,0.0,0.0,6066206634.864159,-6066206634.864159,0.0,0.0,0.0,0.0,
0.4,0.0,70,True,0.0,0.0,0.0,7077241074.008185,-7077241074.008185,0.0,0.0,0.0,0.0,
0.4,0.0,80,True,0.0,0.0,0.0,8088275513.152212,-8088275513.152212,0.0,0.0,0.0,0.0,
0.4,0.0,90,True,0.0,0.0,0.0,9099309952.296238,-9099309952.296238,0.0,0.0,0.0,0.0,
0.4,0.0,100,True,0.0,0.0,0.0,10110344391.440266,-10110344391.440266,0.0,0.0,0.0,0.0,
0.4,0.0,110,True,0.0,0.0,0.0,11121378830.584291,-11121378830.584291,0.0,0.0,0.0,0.0,
0.4,0.0,120,True,0.0,0.0,0.0,12132413269.728315,-12132413269.728315,0.0,0.0,0.0,0.0,
0.4,0.1,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.4,0.1,10,True,1.6666666666666663,190538189.09633857,0.0,1011034439.1440264,-820496250.047688,0.0,0.0,0.0,0.0,
0.4,0.1,20,True,3.333333333333333,381076378.19267714,0.0,2022068878.288053,-1640992500.095376,0.0,0.0,0.0,0.0,
0.4,0.1,30,True,5.000000000000005,571614567.2890164,0.0,3033103317.43208,-2461488750.143063,0.0,0.0,0.0,0.0,
0.4,0.1,40,True,6.666666666666666,762152756.3853543,0.0,4044137756.576106,-3281985000.190752,0.0,0.0,0.0,0.0,
0.4,0.1,50,True,8.33333333333334,952690945.4816936,0.0,5055172195.720133,-4102481250.23844,0.0,0.0,0.0,0.0,
0.4,0.1,60,True,10.00000000000001,1143229134.5780327,0.0,6066206634.864159,-4922977500.286126,0.0,0.0,0.0,0.0,
0.4,0.1,70,True,11.66666666666667,1333767323.6743703,0.0,7077241074.008185,-5743473750.333815,0.0,0.0,0.0,0.0,
0.4,0.1,80,True,13.333333333333332,1524305512.7707086,0.0,8088275513.152212,-6563970000.381504,0.0,0.0,0.0,0.0,
0.4,0.1,90,True,15.00000000000001,1714843701.8670485,0.0,9099309952.296238,-7384466250.42919,0.0,0.0,0.0,0.0,
0.4,0.1,100,True,16.66666666666668,1905381890.963387,0.0,10110344391.440266,-8204962500.476879,0.0,0.0,0.0,0.0,
0.4,0.1,110,True,18.333333333333343,2095920080.0597255,0.0,11121378830.584291,-9025458750.524569,0.0,0.0,0.0,0.0,
0.4,0.1,120,True,20.00000000000002,2286458269.156065,0.0,12132413269.728315,-9845955000.572252,0.0,0.0,0.0,0.0,
0.4,0.2,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.4,0.2,10,True,3.333333333333333,381076378.19267714,0.0,1011034439.1440264,-629958060.9513494,0.0,0.0,0.0,0.0,
0.4,0.2,20,True,6.666666666666666,762152756.3853543,0.0,2022068878.288053,-1259916121.9026988,0.0,0.0,0.0,0.0,
0.4,0.2,30,True,10.00000000000001,1143229134.5780327,0.0,3033103317.43208,-1889874182.8540463,0.0,0.0,0.0,0.0,
0.4,0.2,40,True,13.333333333333332,1524305512.7707086,0.0,4044137756.576106,-2519832243.805397,0.0,0.0,0.0,0.0,
0.4,0.2,50,True,16.66666666666668,1905381890.963387,0.0,5055172195.720133,-3149790304.756746,0.0,0.0,0.0,0.0,
0.4,0.2,60,True,20.00000000000002,2286458269.156065,0.0,6066206634.864159,-3779748365.708093,0.0,0.0,0.0,0.0,
0.4,0.2,70,True,23.33333333333334,2667534647.3487406,0.0,7077241074.008185,-4409706426.659445,0.0,0.0,0.0,0.0,
0.4,0.2,80,True,26.666666666666664,3048611025.541417,0.0,8088275513.152212,-5039664487.610795,0.0,0.0,0.0,0.0,
0.4,0.2,90,True,30.00000000000002,3429687403.734097,0.0,9099309952.296238,-5669622548.562141,0.0,0.0,0.0,0.0,
0.4,0.2,100,True,33.33333333333336,3810763781.926774,0.0,10110344391.440266,-6299580609.513492,0.0,0.0,0.0,0.0,
0.4,0.2,110,True,36.66666666666669,4191840160.119452,0.0,11121378830.584291,-6929538670.46484,0.0,0.0,0.0,0.0,
0.4,0.2,120,True,40.00000000000004,4572916538.312131,0.0,12132413269.728315,-7559496731.416186,0.0,0.0,0.0,0.0,
0.4,0.3,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.4,0.3,10,True,5.000000000000004,571614567.2890162,0.0,1011034439.1440264,-439419871.8550103,0.0,0.0,0.0,0.0,
0.4,0.3,20,True,10.000000000000009,1143229134.5780325,0.0,2022068878.288053,-878839743.7100205,0.0,0.0,0.0,0.0,
0.4,0.3,30,True,15.00000000000001,1714843701.8670485,0.0,3033103317.43208,-1318259615.5650308,0.0,0.0,0.0,0.0,
0.4,0.3,40,True,20.000000000000018,2286458269.156065,0.0,4044137756.576106,-1757679487.420041,0.0,0.0,0.0,0.0,
0.4,0.3,50,True,25.000000000000018,2858072836.4450808,0.0,5055172195.720133,-2197099359.275052,0.0,0.0,0.0,0.0,
0.4,0.3,60,True,30.00000000000002,3429687403.734097,0.0,6066206634.864159,-2636519231.1300616,0.0,0.0,0.0,0.0,
0.4,0.3,70,True,35.0,4001301971.02311,0.0,7077241074.008185,-3075939102.9850755,0.0,0.0,0.0,0.0,
0.4,0.3,80,True,40.00000000000004,4572916538.31213,0.0,8088275513.152212,-3515358974.840082,0.0,0.0,0.0,0.0,
0.4,0.3,90,True,44.99999999999999,5144531105.601141,0.0,9099309952.296238,-3954778846.695097,0.0,0.0,0.0,0.0,
0.4,0.3,100,True,50.00000000000004,5716145672.8901615,0.0,10110344391.440266,-4394198718.550104,0.0,0.0,0.0,0.0,
0.4,0.3,110,True,55.000000000000014,6287760240.179174,0.0,11121378830.584291,-4833618590.405117,0.0,0.0,0.0,0.0,
0.4,0.3,120,True,60.00000000000004,6859374807.468194,0.0,12132413269.728315,-5273038462.260123,0.0,0.0,0.0,0.0,
0.4,0.4,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.4,0.4,10,True,6.666666666666666,762152756.3853543,0.0,1011034439.1440264,-248881682.75867224,0.0,0.0,0.0,0.0,
0.4,0.4,20,True,13.333333333333332,1524305512.7707086,0.0,2022068878.288053,-497763365.5173445,0.0,0.0,0.0,0.0,
0.4,0.4,30,True,20.00000000000002,2286458269.156065,0.0,3033103317.43208,-746645048.2760139,0.0,0.0,0.0,0.0,
0.4,0.4,40,True,26.666666666666664,3048611025.541417,0.0,4044137756.576106,-995526731.034689,0.0,0.0,0.0,0.0,
0.4,0.4,50,True,33.33333333333336,3810763781.926774,0.0,5055172195.720133,-1244408413.7933588,0.0,0.0,0.0,0.0,
0.4,0.4,60,True,40.00000000000004,4572916538.312131,0.0,6066206634.864159,-1493290096.5520277,0.0,0.0,0.0,0.0,
0.4,0.4,70,True,46.66666666666668,5335069294.697481,0.0,7077241074.008185,-1742171779.3107042,0.0,0.0,0.0,0.0,
0.4,0.4,80,True,53.33333333333333,6097222051.082834,0.0,8088275513.152212,-1991053462.069378,0.0,0.0,0.0,0.0,
0.4,0.4,90,True,60.00000000000004,6859374807.468194,0.0,9099309952.296238,-2239935144.828044,0.0,0.0,0.0,0.0,
0.4,0.4,100,True,66.66666666666671,7621527563.853548,0.0,10110344391.440266,-2488816827.5867176,0.0,0.0,0.0,0.0,
0.4,0.4,110,True,0.0,0.0,8383680320.238903,11121378830.584291,-2737698510.3453884,71.0,71.0,11.745548398362123,71.0,
0.4,0.4,120,True,0.0,0.0,9145833076.62426,12132413269.728315,-2986580193.1040573,71.0,71.0,20.52398567267889,71.0,
0.4,0.5,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.4,0.5,10,True,8.33333333333334,952690945.4816936,0.0,1011034439.1440264,-58343493.66233301,0.0,0.0,0.0,0.0,
0.4,0.5,20,True,16.66666666666668,1905381890.963387,0.0,2022068878.288053,-116686987.32466602,0.0,0.0,0.0,0.0,
0.4,0.5,30,True,25.000000000000018,2858072836.4450808,0.0,3033103317.43208,-175030480.98699856,0.0,0.0,0.0,0.0,
0.4,0.5,40,True,33.33333333333336,3810763781.926774,0.0,4044137756.576106,-233373974.64933205,0.0,0.0,0.0,0.0,
0.4,0.5,50,True,41.6666666666667,4763454727.408468,0.0,5055172195.720133,-291717468.3116646,0.0,0.0,0.0,0.0,
0.4,0.5,60,True,50.00000000000004,5716145672.8901615,0.0,6066206634.864159,-350060961.9739971,0.0,0.0,0.0,0.0,
0.4,0.5,70,True,58.33333333333333,6668836618.37185,0.0,7077241074.008185,-408404455.6363354,0.0,0.0,0.0,0.0,
0.4,0.5,80,True,66.66666666666671,7621527563.853548,0.0,8088275513.152212,-466747949.2986641,0.0,0.0,0.0,0.0,
0.4,0.5,90,True,0.0,0.0,8574218509.335236,9099309952.296238,-525091442.9610024,71.0,71.0,13.940157716941243,71.0,
0.4,0.5,100,True,0.0,0.0,9526909454.816936,10110344391.440266,-583434936.6233292,71.0,71.0,24.91320430983723,71.0,
0.4,0.5,110,True,0.0,0.0,10479600400.298628,11121378830.584291,-641778430.2856636,71.0,71.0,35.886250902733124,71.0,
0.4,0.5,120,True,0.0,0.0,11432291345.780325,12132413269.728315,-700121923.9479942,71.0,71.0,46.85929749562907,71.0,
0.4,0.6,0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.4,0.6,10,True,10.000000000000009,1143229134.5780325,0.0,1011034439.1440264,132194695.43400598,0.0,0.0,0.0,0.0,
0.4,0.6,20,True,20.000000000000018,2286458269.156065,0.0,2022068878.288053,264389390.86801195,0.0,0.0,0.0,0.0,
0.4,0.6,30,True,30.00000000000002,3429687403.734097,0.0,3033103317.43208,396584086.3020177,0.0,0.0,0.0,0.0,
0.4,0.6,40,True,40.00000000000004,4572916538.31213,0.0,4044137756.576106,528778781.7360239,0.0,0.0,0.0,0.0,
